  ALIJ[i][j], i = 1, NI, j = 1, NI
  5.945658e-001  2.732351e-001  2.387997e-001  3.178233e-001  3.878111e-001  3.574522e-001  2.336788e-001  2.566406e-001  1.900370e-001  2.238690e-001  9.729678e-002  6.241806e-002
  2.732351e-001  2.349870e+000  1.358518e+000  7.270247e-001  3.777470e-001  1.688476e-001  5.624903e-002  2.605553e-002  3.815388e-002  7.218432e-002  -8.413845e-001  -6.050984e-001
  2.387997e-001  1.358518e+000  3.438256e+000  1.964636e+000  8.489635e-001  3.498683e-001  1.118219e-001  5.122723e-002  7.781680e-002  1.499152e-001  -5.602221e-001  -1.708749e+000
  3.178233e-001  7.270247e-001  1.964636e+000  5.372239e+000  2.945940e+000  1.028531e+000  3.415905e-001  1.422082e-001  2.098869e-001  4.317915e-001  -4.036685e-001  -4.175753e+000
  3.878111e-001  3.777470e-001  8.489635e-001  2.945940e+000  7.670972e+000  2.702627e+000  8.007427e-001  3.168767e-001  5.094141e-001  9.814346e-001  2.427677e-016  0.000000e+000
  3.574522e-001  1.688476e-001  3.498683e-001  1.028531e+000  2.702627e+000  5.089447e+000  2.004173e+000  6.167140e-001  1.132202e+000  2.669532e+000  3.748119e-001  3.437788e+000
  2.336788e-001  5.624903e-002  1.118219e-001  3.415905e-001  8.007427e-001  2.004173e+000  3.447128e+000  1.281022e+000  2.553908e+000  3.176871e+000  3.695316e-001  1.385075e+000
  2.566406e-001  2.605553e-002  5.122723e-002  1.422082e-001  3.168767e-001  6.167140e-001  1.281022e+000  2.349870e+000  1.180489e+000  8.513795e-001  3.743175e-001  5.535481e-001
  1.900370e-001  3.815388e-002  7.781680e-002  2.098869e-001  5.094141e-001  1.132202e+000  2.553908e+000  1.180489e+000  4.615234e+000  2.045446e+000  2.895433e-001  8.207996e-001
  2.238690e-001  7.218432e-002  1.499152e-001  4.317915e-001  9.814346e-001  2.669532e+000  3.176871e+000  8.513795e-001  2.045446e+000  7.761257e+000  3.021056e-001  1.573613e+000
  9.729678e-002  -8.413845e-001  -5.602221e-001  -4.036685e-001  2.427677e-016  3.748119e-001  3.695316e-001  3.743175e-001  2.895433e-001  3.021056e-001  5.475039e+000  9.666050e-001
  6.241806e-002  -6.050984e-001  -1.708749e+000  -4.175753e+000  0.000000e+000  3.437788e+000  1.385075e+000  5.535481e-001  8.207996e-001  1.573613e+000  9.666050e-001  1.639961e+001
