  ALIJ[i][j], i = 1, NI, j = 1, NI
  5.945658e-001  2.714459e-001  2.366454e-001  3.199968e-001  3.813904e-001  3.349931e-001  2.291544e-001  2.688148e-001  1.880492e-001  2.247922e-001  9.667820e-002  6.331203e-002
  2.714459e-001  2.349870e+000  1.311916e+000  6.775434e-001  3.804111e-001  1.588164e-001  5.612392e-002  2.677897e-002  3.663177e-002  6.772216e-002  -8.156022e-001  -6.071040e-001
  2.366454e-001  1.311916e+000  3.438256e+000  2.016532e+000  8.895075e-001  3.555648e-001  1.149255e-001  4.941481e-002  7.764876e-002  1.441023e-001  -6.020152e-001  -1.759391e+000
  3.199968e-001  6.775434e-001  2.016532e+000  5.372239e+000  2.952515e+000  1.092645e+000  3.285102e-001  1.399373e-001  2.126289e-001  4.384490e-001  -3.937073e-001  -4.108962e+000
  3.813904e-001  3.804111e-001  8.895075e-001  2.952515e+000  7.670972e+000  2.822849e+000  7.661815e-001  3.114592e-001  4.850736e-001  1.012582e+000  2.441440e-016  0.000000e+000
  3.349931e-001  1.588164e-001  3.555648e-001  1.092645e+000  2.822849e+000  5.089447e+000  2.001316e+000  6.509346e-001  1.182457e+000  2.615446e+000  3.483210e-001  3.489758e+000
  2.291544e-001  5.612392e-002  1.149255e-001  3.285102e-001  7.661815e-001  2.001316e+000  3.447128e+000  1.258291e+000  2.524287e+000  3.360189e+000  3.715843e-001  1.386391e+000
  2.688148e-001  2.677897e-002  4.941481e-002  1.399373e-001  3.114592e-001  6.509346e-001  1.258291e+000  2.349870e+000  1.142573e+000  8.343524e-001  3.959879e-001  5.491200e-001
  1.880492e-001  3.663177e-002  7.764876e-002  2.126289e-001  4.850736e-001  1.182457e+000  2.524287e+000  1.142573e+000  4.615234e+000  2.159234e+000  2.976097e-001  8.087549e-001
  2.247922e-001  6.772216e-002  1.441023e-001  4.384490e-001  1.012582e+000  2.615446e+000  3.360189e+000  8.343524e-001  2.159234e+000  7.761257e+000  3.107573e-001  1.654192e+000
  9.667820e-002  -8.156022e-001  -6.020152e-001  -3.937073e-001  2.441440e-016  3.483210e-001  3.715843e-001  3.959879e-001  2.976097e-001  3.107573e-001  5.475039e+000  9.887407e-001
  6.331203e-002  -6.071040e-001  -1.759391e+000  -4.108962e+000  0.000000e+000  3.489758e+000  1.386391e+000  5.491200e-001  8.087549e-001  1.654192e+000  9.887407e-001  1.639961e+001
