  ALIJ[i][j], i = 1, NI, j = 1, NI
  5.945658e-001  2.620943e-001  2.468639e-001  3.328529e-001  3.711696e-001  3.541903e-001  2.328267e-001  2.533170e-001  1.798801e-001  2.128531e-001  1.038523e-001  6.260347e-002
  2.620943e-001  2.349870e+000  1.300902e+000  7.234742e-001  3.900256e-001  1.638402e-001  5.770467e-002  2.446968e-002  3.747540e-002  6.697432e-002  -8.329005e-001  -6.424639e-001
  2.468639e-001  1.300902e+000  3.438256e+000  1.953899e+000  8.525331e-001  3.460802e-001  1.189680e-001  5.177805e-002  7.293314e-002  1.496424e-001  -5.877169e-001  -1.700130e+000
  3.328529e-001  7.234742e-001  1.953899e+000  5.372239e+000  3.009074e+000  1.046761e+000  3.235244e-001  1.430936e-001  2.103026e-001  4.237318e-001  -3.777963e-001  -4.341521e+000
  3.711696e-001  3.900256e-001  8.525331e-001  3.009074e+000  7.670972e+000  2.748259e+000  7.656741e-001  3.172258e-001  4.808514e-001  1.017206e+000  2.260414e-016  0.000000e+000
  3.541903e-001  1.638402e-001  3.460802e-001  1.046761e+000  2.748259e+000  5.089447e+000  1.972604e+000  6.340741e-001  1.137996e+000  2.655004e+000  3.545546e-001  3.342838e+000
  2.328267e-001  5.770467e-002  1.189680e-001  3.235244e-001  7.656741e-001  1.972604e+000  3.447128e+000  1.223644e+000  2.390621e+000  3.167447e+000  3.752137e-001  1.309133e+000
  2.533170e-001  2.446968e-002  5.177805e-002  1.430936e-001  3.172258e-001  6.340741e-001  1.223644e+000  2.349870e+000  1.189380e+000  8.163086e-001  3.716505e-001  5.533054e-001
  1.798801e-001  3.747540e-002  7.293314e-002  2.103026e-001  4.808514e-001  1.137996e+000  2.390621e+000  1.189380e+000  4.615234e+000  2.034069e+000  2.973289e-001  8.419031e-001
  2.128531e-001  6.697432e-002  1.496424e-001  4.237318e-001  1.017206e+000  2.655004e+000  3.167447e+000  8.163086e-001  2.034069e+000  7.761257e+000  3.103462e-001  1.564626e+000
  1.038523e-001  -8.329005e-001  -5.877169e-001  -3.777963e-001  2.260414e-016  3.545546e-001  3.752137e-001  3.716505e-001  2.973289e-001  3.103462e-001  5.475039e+000  1.007078e+000
  6.260347e-002  -6.424639e-001  -1.700130e+000  -4.341521e+000  0.000000e+000  3.342838e+000  1.309133e+000  5.533054e-001  8.419031e-001  1.564626e+000  1.007078e+000  1.639961e+001
