  ALIJ[i][j], i = 1, NI, j = 1, NI
  5.945658e-001  2.510069e-001  2.253508e-001  3.309414e-001  3.903211e-001  3.382419e-001  2.354163e-001  2.564644e-001  1.886305e-001  2.293287e-001  9.725233e-002  6.314566e-002
  2.510069e-001  2.349870e+000  1.332999e+000  7.136288e-001  3.738405e-001  1.610122e-001  5.435600e-002  2.493373e-002  3.519542e-002  7.174361e-002  -8.442467e-001  -6.100980e-001
  2.253508e-001  1.332999e+000  3.438256e+000  2.002795e+000  8.196975e-001  3.509499e-001  1.201397e-001  4.854739e-002  7.886202e-002  1.498337e-001  -5.693434e-001  -1.676251e+000
  3.309414e-001  7.136288e-001  2.002795e+000  5.372239e+000  2.880915e+000  1.013970e+000  3.176230e-001  1.340790e-001  2.181763e-001  4.098321e-001  -3.782634e-001  -4.228707e+000
  3.903211e-001  3.738405e-001  8.196975e-001  2.880915e+000  7.670972e+000  2.912685e+000  7.511073e-001  3.130942e-001  4.962830e-001  9.854750e-001  2.407809e-016  0.000000e+000
  3.382419e-001  1.610122e-001  3.509499e-001  1.013970e+000  2.912685e+000  5.089447e+000  2.014327e+000  6.053383e-001  1.205505e+000  2.616456e+000  3.708462e-001  3.351581e+000
  2.354163e-001  5.435600e-002  1.201397e-001  3.176230e-001  7.511073e-001  2.014327e+000  3.447128e+000  1.253979e+000  2.373254e+000  3.234729e+000  3.628036e-001  1.375110e+000
  2.564644e-001  2.493373e-002  4.854739e-002  1.340790e-001  3.130942e-001  6.053383e-001  1.253979e+000  2.349870e+000  1.158977e+000  8.092008e-001  3.973630e-001  5.184421e-001
  1.886305e-001  3.519542e-002  7.886202e-002  2.181763e-001  4.962830e-001  1.205505e+000  2.373254e+000  1.158977e+000  4.615234e+000  2.093662e+000  2.912766e-001  8.225167e-001
  2.293287e-001  7.174361e-002  1.498337e-001  4.098321e-001  9.854750e-001  2.616456e+000  3.234729e+000  8.092008e-001  2.093662e+000  7.761257e+000  3.255499e-001  1.637965e+000
  9.725233e-002  -8.442467e-001  -5.693434e-001  -3.782634e-001  2.407809e-016  3.708462e-001  3.628036e-001  3.973630e-001  2.912766e-001  3.255499e-001  5.475039e+000  9.930395e-001
  6.314566e-002  -6.100980e-001  -1.676251e+000  -4.228707e+000  0.000000e+000  3.351581e+000  1.375110e+000  5.184421e-001  8.225167e-001  1.637965e+000  9.930395e-001  1.639961e+001
