  ALIJ[i][j], i = 1, NI, j = 1, NI
  5.945658e-001  2.570318e-001  2.360249e-001  3.416860e-001  3.793407e-001  3.479239e-001  2.489452e-001  2.569052e-001  1.915220e-001  2.223273e-001  9.853768e-002  6.329886e-002
  2.570318e-001  2.349870e+000  1.272249e+000  7.065803e-001  3.890592e-001  1.696242e-001  5.308237e-002  2.669951e-002  3.684986e-002  6.847141e-002  -8.460228e-001  -6.272449e-001
  2.360249e-001  1.272249e+000  3.438256e+000  1.946328e+000  8.935639e-001  3.360786e-001  1.096632e-001  4.899747e-002  7.820168e-002  1.532839e-001  -5.632841e-001  -1.772555e+000
  3.416860e-001  7.065803e-001  1.946328e+000  5.372239e+000  2.991573e+000  1.024331e+000  3.420218e-001  1.419041e-001  2.070094e-001  4.184628e-001  -4.061757e-001  -4.046555e+000
  3.793407e-001  3.890592e-001  8.935639e-001  2.991573e+000  7.670972e+000  2.756559e+000  7.559629e-001  2.977572e-001  5.045815e-001  1.014223e+000  2.349084e-016  0.000000e+000
  3.479239e-001  1.696242e-001  3.360786e-001  1.024331e+000  2.756559e+000  5.089447e+000  2.023886e+000  6.195336e-001  1.173852e+000  2.564660e+000  3.479842e-001  3.477154e+000
  2.489452e-001  5.308237e-002  1.096632e-001  3.420218e-001  7.559629e-001  2.023886e+000  3.447128e+000  1.187301e+000  2.364368e+000  3.308887e+000  3.598813e-001  1.290049e+000
  2.569052e-001  2.669951e-002  4.899747e-002  1.419041e-001  2.977572e-001  6.195336e-001  1.187301e+000  2.349870e+000  1.178602e+000  7.954818e-001  3.974794e-001  5.187268e-001
  1.915220e-001  3.684986e-002  7.820168e-002  2.070094e-001  5.045815e-001  1.173852e+000  2.364368e+000  1.178602e+000  4.615234e+000  1.967448e+000  2.749116e-001  8.344801e-001
  2.223273e-001  6.847141e-002  1.532839e-001  4.184628e-001  1.014223e+000  2.564660e+000  3.308887e+000  7.954818e-001  1.967448e+000  7.761257e+000  3.110177e-001  1.594559e+000
  9.853768e-002  -8.460228e-001  -5.632841e-001  -4.061757e-001  2.349084e-016  3.479842e-001  3.598813e-001  3.974794e-001  2.749116e-001  3.110177e-001  5.475039e+000  1.027415e+000
  6.329886e-002  -6.272449e-001  -1.772555e+000  -4.046555e+000  0.000000e+000  3.477154e+000  1.290049e+000  5.187268e-001  8.344801e-001  1.594559e+000  1.027415e+000  1.639961e+001
