  ALIJ[i][j], i = 1, NI, j = 1, NI
  5.945658e-001  2.695462e-001  2.263185e-001  3.338883e-001  3.846303e-001  3.309793e-001  2.303852e-001  2.667518e-001  1.828229e-001  2.277869e-001  9.693077e-002  6.145113e-002
  2.695462e-001  2.349870e+000  1.299220e+000  6.667241e-001  3.892857e-001  1.671833e-001  5.303917e-002  2.654385e-002  3.540670e-002  6.989800e-002  -8.461940e-001  -5.991196e-001
  2.263185e-001  1.299220e+000  3.438256e+000  1.960351e+000  8.919039e-001  3.416967e-001  1.100752e-001  5.071222e-002  7.878675e-002  1.411675e-001  -5.756969e-001  -1.655057e+000
  3.338883e-001  6.667241e-001  1.960351e+000  5.372239e+000  3.075929e+000  1.052563e+000  3.384569e-001  1.344045e-001  2.146637e-001  4.288329e-001  -3.925023e-001  -4.132904e+000
  3.846303e-001  3.892857e-001  8.919039e-001  3.075929e+000  7.670972e+000  2.881739e+000  7.438506e-001  2.941630e-001  4.995801e-001  9.799474e-001  2.248650e-016  0.000000e+000
  3.309793e-001  1.671833e-001  3.416967e-001  1.052563e+000  2.881739e+000  5.089447e+000  1.921610e+000  6.263612e-001  1.182095e+000  2.585656e+000  3.479329e-001  3.231000e+000
  2.303852e-001  5.303917e-002  1.100752e-001  3.384569e-001  7.438506e-001  1.921610e+000  3.447128e+000  1.183411e+000  2.493562e+000  3.389920e+000  3.782342e-001  1.306506e+000
  2.667518e-001  2.654385e-002  5.071222e-002  1.344045e-001  2.941630e-001  6.263612e-001  1.183411e+000  2.349870e+000  1.142439e+000  8.422072e-001  3.964215e-001  5.333648e-001
  1.828229e-001  3.540670e-002  7.878675e-002  2.146637e-001  4.995801e-001  1.182095e+000  2.493562e+000  1.142439e+000  4.615234e+000  2.028006e+000  2.793119e-001  8.528909e-001
  2.277869e-001  6.989800e-002  1.411675e-001  4.288329e-001  9.799474e-001  2.585656e+000  3.389920e+000  8.422072e-001  2.028006e+000  7.761257e+000  3.197298e-001  1.540652e+000
  9.693077e-002  -8.461940e-001  -5.756969e-001  -3.925023e-001  2.248650e-016  3.479329e-001  3.782342e-001  3.964215e-001  2.793119e-001  3.197298e-001  5.475039e+000  9.632602e-001
  6.145113e-002  -5.991196e-001  -1.655057e+000  -4.132904e+000  0.000000e+000  3.231000e+000  1.306506e+000  5.333648e-001  8.528909e-001  1.540652e+000  9.632602e-001  1.639961e+001
