i    Time
0.000000e+000      -1.7913e-005      -1.5675e-004      -8.4258e-005       5.0113e-005       2.7282e-005       3.3682e-005       5.9994e-006       7.2184e-006
1.250000e-004      -2.4151e-005      -1.7363e-004      -3.9824e-005       4.3094e-005       2.0965e-005       2.9666e-005       2.6374e-006       2.7471e-006
2.500000e-004      -3.0360e-005      -1.8961e-004       3.9692e-006       3.6170e-005       1.4781e-005       2.5660e-005      -7.0442e-007      -1.6969e-006
3.750000e-004      -3.6463e-005      -2.0264e-004       4.5552e-005       2.9566e-005       9.0549e-006       2.1691e-005      -3.9770e-006      -6.0459e-006
5.000000e-004      -4.2468e-005      -2.1338e-004       8.5296e-005       2.3226e-005       3.7033e-006       1.7759e-005      -7.1923e-006      -1.0313e-005
6.250000e-004      -4.8366e-005      -2.2203e-004       1.2325e-004       1.7143e-005      -1.2875e-006       1.3870e-005      -1.0351e-005      -1.4496e-005
7.500000e-004      -5.4149e-005      -2.2876e-004       1.5944e-004       1.1309e-005      -5.9306e-006       1.0028e-005      -1.3453e-005      -1.8593e-005
8.750000e-004      -5.9810e-005      -2.3373e-004       1.9391e-004       5.7201e-006      -1.0239e-005       6.2374e-006      -1.6498e-005      -2.2603e-005
1.000000e-003      -6.5339e-005      -2.3708e-004       2.2668e-004       3.7049e-007      -1.4224e-005       2.5043e-006      -1.9484e-005      -2.6522e-005
1.125000e-003      -7.0728e-005      -2.3893e-004       2.5779e-004      -4.7440e-006      -1.7898e-005      -1.1667e-006      -2.2409e-005      -3.0348e-005
1.250000e-003      -7.5969e-005      -2.3942e-004       2.8725e-004      -9.6268e-006      -2.1271e-005      -4.7704e-006      -2.5273e-005      -3.4077e-005
1.375000e-003      -8.1053e-005      -2.3863e-004       3.1508e-004      -1.4281e-005      -2.4354e-005      -8.3019e-006      -2.8072e-005      -3.7706e-005
1.500000e-003      -8.5973e-005      -2.3668e-004       3.4130e-004      -1.8709e-005      -2.7156e-005      -1.1756e-005      -3.0803e-005      -4.1232e-005
1.625000e-003      -9.0720e-005      -2.3364e-004       3.6594e-004      -2.2914e-005      -2.9689e-005      -1.5129e-005      -3.3465e-005      -4.4650e-005
1.750000e-003      -9.5287e-005      -2.2960e-004       3.8900e-004      -2.6896e-005      -3.1960e-005      -1.8415e-005      -3.6053e-005      -4.7958e-005
