  ALIJ[i][j], i = 1, NI, j = 1, NI
  5.945658e-001  2.710867e-001  2.256308e-001  3.327529e-001  3.861550e-001  3.608548e-001  2.299647e-001  2.700495e-001  1.799215e-001  2.300042e-001  1.001169e-001  5.961888e-002
  2.710867e-001  2.349870e+000  1.306706e+000  6.826480e-001  3.685429e-001  1.599263e-001  5.746188e-002  2.545691e-002  3.747390e-002  6.821008e-002  -8.565520e-001  -6.438443e-001
  2.256308e-001  1.306706e+000  3.438256e+000  1.925689e+000  8.206710e-001  3.566943e-001  1.194096e-001  5.051862e-002  7.286312e-002  1.520699e-001  -5.869961e-001  -1.793980e+000
  3.327529e-001  6.826480e-001  1.925689e+000  5.372239e+000  3.064250e+000  1.104804e+000  3.436459e-001  1.386879e-001  2.214921e-001  4.077817e-001  -3.798477e-001  -4.154515e+000
  3.861550e-001  3.685429e-001  8.206710e-001  3.064250e+000  7.670972e+000  2.702213e+000  7.580547e-001  3.200251e-001  4.705184e-001  1.023483e+000  2.420454e-016  0.000000e+000
  3.608548e-001  1.599263e-001  3.566943e-001  1.104804e+000  2.702213e+000  5.089447e+000  1.904495e+000  6.231044e-001  1.204517e+000  2.548373e+000  3.450164e-001  3.391468e+000
  2.299647e-001  5.746188e-002  1.194096e-001  3.436459e-001  7.580547e-001  1.904495e+000  3.447128e+000  1.178376e+000  2.380401e+000  3.173713e+000  3.509603e-001  1.355672e+000
  2.700495e-001  2.545691e-002  5.051862e-002  1.386879e-001  3.200251e-001  6.231044e-001  1.178376e+000  2.349870e+000  1.171283e+000  8.364026e-001  3.754420e-001  5.257735e-001
  1.799215e-001  3.747390e-002  7.286312e-002  2.214921e-001  4.705184e-001  1.204517e+000  2.380401e+000  1.171283e+000  4.615234e+000  2.074748e+000  2.801006e-001  8.153057e-001
  2.300042e-001  6.821008e-002  1.520699e-001  4.077817e-001  1.023483e+000  2.548373e+000  3.173713e+000  8.364026e-001  2.074748e+000  7.761257e+000  3.236339e-001  1.564455e+000
  1.001169e-001  -8.565520e-001  -5.869961e-001  -3.798477e-001  2.420454e-016  3.450164e-001  3.509603e-001  3.754420e-001  2.801006e-001  3.236339e-001  5.475039e+000  1.040609e+000
  5.961888e-002  -6.438443e-001  -1.793980e+000  -4.154515e+000  0.000000e+000  3.391468e+000  1.355672e+000  5.257735e-001  8.153057e-001  1.564455e+000  1.040609e+000  1.639961e+001
