4.8464E+2 -1.5837E-4   1.7515E-4 -5.3083E-4 -3.2762E-5 1.6442E-4 6.4382E-5 -6.4555E-5 -8.3053E-5
4.8514E+2 -1.8197E-4   1.5641E-4 -5.7255E-4 -3.8298E-5 1.7495E-4 7.6233E-5 -7.5824E-5 -9.7978E-5
4.8564E+2 -2.0594E-4   1.4120E-4 -6.0994E-4 -4.1590E-5 1.7473E-4 8.1023E-5 -8.0250E-5 -1.1912E-4
4.8613E+2 -2.2310E-4   1.2386E-4 -6.2892E-4 -4.2406E-5 1.6796E-4 8.5026E-5 -8.9135E-5 -1.2054E-4
4.8663E+2 -2.3803E-4   1.0436E-4 -6.3105E-4 -3.9075E-5 1.6363E-4 9.1085E-5 -1.0326E-4 -1.2396E-4
4.8713E+2 -2.4726E-4   8.0849E-5 -6.2311E-4 -4.6856E-5 1.5165E-4 9.1024E-5 -1.0425E-4 -1.3968E-4
4.8763E+2 -2.4735E-4   3.8552E-5 -5.9849E-4 -4.7491E-5 1.3648E-4 8.6560E-5 -9.8369E-5 -1.3874E-4
4.8812E+2 -2.4046E-4   9.1509E-6 -5.6319E-4 -4.1786E-5 1.1918E-4 8.2266E-5 -1.0698E-4 -1.3916E-4
4.8862E+2 -2.3316E-4  -1.9655E-5 -5.0545E-4 -3.3139E-5 1.0047E-4 7.6560E-5 -9.5489E-5 -1.3590E-4
4.8912E+2 -2.1585E-4  -6.3114E-5 -4.3131E-4 -2.6581E-5 7.7740E-5 7.5063E-5 -8.8986E-5 -1.2326E-4
4.8962E+2 -2.0514E-4  -9.3956E-5 -3.5513E-4 -2.0802E-5 5.0133E-5 5.9823E-5 -8.1697E-5 -1.1124E-4
4.9011E+2 -1.7454E-4  -1.1635E-4 -2.7502E-4 -1.4478E-5 2.1928E-5 4.8165E-5 -7.4298E-5 -1.0060E-4
4.9061E+2 -1.4815E-4  -1.4246E-4 -1.8830E-4 -6.4232E-6 -6.1714E-6 4.1506E-5 -5.5884E-5 -8.4293E-5
4.9111E+2 -1.1678E-4  -1.6470E-4 -9.6649E-5 -2.9969E-6 -2.6091E-5 2.3530E-5 -3.9631E-5 -6.5710E-5
4.9161E+2 -8.7693E-5  -1.8145E-4 -2.9577E-6 1.0183E-5 -4.4125E-5 1.6981E-5 -2.3322E-5 -4.9438E-5
4.9210E+2 -5.2860E-5  -1.9489E-4 9.8518E-5 1.7856E-5 -7.4496E-5 5.3840E-6 -6.6180E-6 -2.4484E-5
4.9260E+2 -1.5960E-5  -2.0436E-4 1.9825E-4 2.6902E-5 -9.5644E-5 -1.2059E-5 1.0677E-5 -6.9218E-6
4.9310E+2  2.2324E-5  -2.0535E-4 2.8858E-4 3.5556E-5 -1.1277E-4 -3.3134E-5 2.7762E-5 1.2166E-5
4.9360E+2  5.7053E-5  -2.0723E-4 3.6812E-4 3.8576E-5 -1.2609E-4 -4.5009E-5 4.6646E-5 4.0324E-5
4.9409E+2  8.3444E-5  -2.0616E-4 4.4010E-4 4.5552E-5 -1.3988E-4 -5.0383E-5 6.1943E-5 5.4006E-5
4.9459E+2  1.2088E-4  -1.9502E-4 5.0710E-4 5.1836E-5 -1.4973E-4 -6.2209E-5 7.7035E-5 6.9914E-5
4.9509E+2  1.5021E-4  -1.7592E-4 5.5494E-4 6.2650E-5 -1.5477E-4 -7.1059E-5 8.2551E-5 8.6395E-5
4.9559E+2  1.7478E-4  -1.5525E-4 5.9353E-4 6.4560E-5 -1.5567E-4 -7.7754E-5 9.5474E-5 1.0526E-4
4.9608E+2  1.9433E-4  -1.3165E-4 6.1016E-4 6.8747E-5 -1.5380E-4 -8.7533E-5 1.0813E-4 1.1396E-4
4.9658E+2  2.0691E-4  -1.0017E-4 6.1855E-4 6.6586E-5 -1.4694E-4 -8.8428E-5 1.1161E-4 1.1945E-4
4.9708E+2  2.1210E-4  -7.4442E-5 6.1506E-4 6.8874E-5 -1.2893E-4 -8.0669E-5 1.1025E-4 1.3127E-4
4.9758E+2  2.0846E-4  -4.3990E-5 5.9232E-4 6.8282E-5 -1.1718E-4 -8.8547E-5 1.1127E-4 1.2851E-4
4.9807E+2  2.1113E-4  -1.9249E-5 5.4862E-4 6.2754E-5 -1.0046E-4 -8.6246E-5 1.1203E-4 1.3298E-4
4.9857E+2  2.0420E-4   2.0920E-5 4.9331E-4 5.7097E-5 -8.0055E-5 -7.7401E-5 1.0936E-4 1.2283E-4
4.9907E+2  1.8715E-4   4.8101E-5 4.2966E-4 4.9905E-5 -5.9012E-5 -7.5176E-5 1.0836E-4 1.1912E-4
4.9957E+2  1.7043E-4   7.5758E-5 3.5692E-4 4.7578E-5 -3.9880E-5 -6.2074E-5 8.8870E-5 1.0732E-4
5.0006E+2  1.4483E-4   1.0443E-4 2.7963E-4 4.2057E-5 -1.3403E-5 -4.9142E-5 7.7646E-5 9.5549E-5
5.0056E+2  1.2306E-4   1.2778E-4 1.8947E-4 2.9235E-5 1.7300E-5 -4.0036E-5 7.2457E-5 7.8342E-5
5.0106E+2  9.0196E-5   1.4392E-4 9.0944E-5 2.0943E-5 4.5531E-5 -3.0193E-5 5.3108E-5 5.5536E-5
5.0156E+2  5.5203E-5   1.6248E-4 -1.9225E-6 1.6633E-5 6.6163E-5 -2.0282E-5 3.3895E-5 3.4026E-5
5.0205E+2  2.6740E-5   1.8004E-4 -1.0225E-4 4.7025E-6 8.6922E-5 -3.4256E-6 2.4232E-5 1.6630E-5
5.0255E+2 -1.2770E-5   1.9359E-4 -1.9942E-4 -8.5112E-6 1.0333E-4 1.3358E-5 5.6791E-6 -5.6764E-6
5.0305E+2 -4.3913E-5   1.8808E-4 -2.9217E-4 -1.6324E-5 1.2405E-4 2.4349E-5 -7.5363E-6 -2.3401E-5
5.0355E+2 -8.2697E-5   1.9216E-4 -3.7615E-4 -1.7151E-5 1.3789E-4 4.4117E-5 -2.0760E-5 -4.6592E-5
5.0405E+2 -1.2179E-4   1.8988E-4 -4.5395E-4 -2.6371E-5 1.5816E-4 5.7680E-5 -3.9764E-5 -6.4960E-5
5.0454E+2 -1.4992E-4   1.7927E-4 -5.1796E-4 -2.8271E-5 1.6578E-4 6.2424E-5 -5.8085E-5 -8.3620E-5
5.0504E+2 -1.7900E-4   1.6462E-4 -5.6382E-4 -3.6658E-5 1.7130E-4 7.5622E-5 -7.2796E-5 -9.6974E-5
5.0554E+2 -2.0194E-4   1.4433E-4 -5.9845E-4 -3.6454E-5 1.7439E-4 7.7806E-5 -8.3476E-5 -1.0986E-4
5.0604E+2 -2.1841E-4   1.2644E-4 -6.2411E-4 -4.5773E-5 1.6496E-4 7.7362E-5 -8.9913E-5 -1.1794E-4
5.0653E+2 -2.2674E-4   1.0152E-4 -6.3526E-4 -4.7617E-5 1.5841E-4 8.1871E-5 -9.9307E-5 -1.3032E-4
5.0703E+2 -2.4703E-4   7.4485E-5 -6.2444E-4 -4.3643E-5 1.5096E-4 8.6127E-5 -1.0400E-4 -1.3779E-4
5.0753E+2 -2.5127E-4   4.7551E-5 -6.0670E-4 -3.9397E-5 1.3499E-4 8.5399E-5 -1.0592E-4 -1.4123E-4
5.0803E+2 -2.4499E-4   1.6357E-5 -5.6897E-4 -3.2300E-5 1.1548E-4 8.7076E-5 -1.1165E-4 -1.4133E-4
5.0852E+2 -2.3492E-4  -1.6875E-5 -5.1432E-4 -3.3216E-5 9.8612E-5 7.8222E-5 -1.0613E-4 -1.4315E-4
5.0902E+2 -2.1953E-4  -5.1053E-5 -4.5158E-4 -3.1994E-5 7.8393E-5 7.3760E-5 -9.8843E-5 -1.3012E-4
5.0952E+2 -2.0404E-4  -8.1570E-5 -3.8401E-4 -3.0354E-5 5.3958E-5 6.4697E-5 -8.7183E-5 -1.1570E-4
5.1002E+2 -1.7963E-4  -1.1000E-4 -2.9700E-4 -2.1315E-5 3.0954E-5 5.3833E-5 -7.1244E-5 -1.0443E-4
5.1051E+2 -1.5280E-4  -1.3796E-4 -2.1005E-4 -4.9464E-6 8.5131E-6 3.7409E-5 -5.4424E-5 -9.8268E-5
5.1101E+2 -1.2555E-4  -1.6396E-4 -1.1333E-4 5.8231E-6 -1.6661E-5 2.9012E-5 -4.2023E-5 -7.3845E-5
5.1151E+2 -9.1484E-5  -1.7780E-4 -1.9365E-5 1.6495E-5 -4.6699E-5 1.2877E-5 -3.0032E-5 -5.5229E-5
5.1201E+2 -5.9582E-5  -1.8889E-4 7.3987E-5 2.4296E-5 -6.5618E-5 3.7526E-6 -1.5084E-5 -4.0408E-5
5.1250E+2 -2.3627E-5  -2.0204E-4 1.7673E-4 2.7417E-5 -8.0540E-5 -7.7525E-6 6.6288E-6 -1.2293E-5
5.1300E+2  9.8193E-6  -2.0968E-4 2.7284E-4 3.4636E-5 -1.0327E-4 -2.5543E-5 2.0297E-5 5.5509E-6
5.1350E+2  4.4582E-5  -2.0795E-4 3.5319E-4 4.4193E-5 -1.2224E-4 -4.0914E-5 3.9213E-5 3.0725E-5
5.1400E+2  8.2411E-5  -1.9569E-4 4.2644E-4 5.0667E-5 -1.3506E-4 -4.9812E-5 5.9484E-5 5.0386E-5
5.1449E+2  1.1586E-4  -1.9167E-4 4.9346E-4 5.5152E-5 -1.4695E-4 -5.7983E-5 7.2842E-5 7.2199E-5
5.1499E+2  1.4826E-4  -1.8107E-4 5.4485E-4 6.1335E-5 -1.5572E-4 -6.4379E-5 8.1705E-5 8.7436E-5
5.1549E+2  1.6623E-4  -1.5753E-4 5.8497E-4 6.6742E-5 -1.5484E-4 -7.9899E-5 9.3613E-5 1.0462E-4
5.1599E+2  1.9253E-4  -1.3681E-4 6.1041E-4 6.4956E-5 -1.4477E-4 -8.4764E-5 9.6078E-5 1.1451E-4
5.1648E+2  2.0915E-4  -1.1083E-4 6.1976E-4 6.8402E-5 -1.4821E-4 -8.2984E-5 1.0322E-4 1.1985E-4
5.1698E+2  2.1635E-4  -7.9212E-5 6.1523E-4 6.9963E-5 -1.4002E-4 -8.8735E-5 1.1393E-4 1.2413E-4
5.1748E+2  2.1636E-4  -4.5108E-5 5.9699E-4 6.7329E-5 -1.2140E-4 -8.8233E-5 1.1519E-4 1.2999E-4
5.1798E+2  2.1133E-4  -2.6267E-5 5.5548E-4 6.8495E-5 -1.0982E-4 -8.4577E-5 1.0950E-4 1.3093E-4
5.1847E+2  2.0496E-4   4.0154E-7 5.0526E-4 6.5500E-5 -9.1143E-5 -8.2666E-5 1.1064E-4 1.2793E-4
5.1897E+2  1.8685E-4   3.8420E-5 4.3771E-4 5.9712E-5 -6.7703E-5 -7.3740E-5 1.0826E-4 1.2176E-4
5.1947E+2  1.6841E-4   6.8719E-5 3.6397E-4 5.0524E-5 -4.4310E-5 -6.0199E-5 9.9892E-5 1.0692E-4
5.1997E+2  1.5027E-4   9.2857E-5 2.9285E-4 3.9750E-5 -1.5766E-5 -5.5875E-5 8.8584E-5 8.9850E-5
5.2046E+2  1.2072E-4   1.1494E-4 2.1123E-4 3.0138E-5 8.3247E-6 -4.4749E-5 7.3802E-5 8.0282E-5
5.2096E+2  9.0726E-5   1.4158E-4 1.1466E-4 2.5514E-5 4.0153E-5 -2.5205E-5 6.0399E-5 6.2663E-5
5.2146E+2  6.0070E-5   1.7059E-4 1.7538E-5 2.0559E-5 6.2957E-5 -9.5127E-6 4.1763E-5 3.7941E-5
5.2196E+2  2.6581E-5   1.7867E-4 -7.9759E-5 3.6949E-6 7.9935E-5 -9.5634E-7 2.8846E-5 2.0654E-5
5.2245E+2 -3.5630E-6   1.8304E-4 -1.8600E-4 -4.3962E-6 1.0142E-4 1.9146E-5 1.0711E-5 5.7762E-6
5.2295E+2 -4.3852E-5   1.9098E-4 -2.7719E-4 -1.0288E-5 1.2107E-4 2.6489E-5 -1.1179E-5 -1.3207E-5
5.2345E+2 -7.6333E-5   1.9848E-4 -3.6123E-4 -1.3275E-5 1.4666E-4 4.1485E-5 -2.7553E-5 -4.2735E-5
5.2395E+2 -1.1536E-4   1.8940E-4 -4.3480E-4 -2.1263E-5 1.6551E-4 5.1299E-5 -4.6636E-5 -6.2543E-5
5.2445E+2 -1.4522E-4   1.7737E-4 -4.9507E-4 -3.4052E-5 1.6961E-4 6.1729E-5 -6.2822E-5 -7.7376E-5
5.2494E+2 -1.7756E-4   1.6552E-4 -5.5525E-4 -3.5479E-5 1.7008E-4 7.1464E-5 -7.4866E-5 -9.6261E-5
5.2544E+2 -1.9750E-4   1.5036E-4 -5.9933E-4 -3.5228E-5 1.7338E-4 8.0900E-5 -8.2314E-5 -1.0673E-4
5.2594E+2 -2.1740E-4   1.2761E-4 -6.2042E-4 -3.8628E-5 1.7387E-4 8.8793E-5 -9.0156E-5 -1.1687E-4
5.2644E+2 -2.3474E-4   1.0317E-4 -6.3360E-4 -4.4088E-5 1.6203E-4 9.5256E-5 -9.6008E-5 -1.3617E-4
5.2693E+2 -2.4080E-4   7.7810E-5 -6.2939E-4 -3.8975E-5 1.5453E-4 9.4071E-5 -1.0232E-4 -1.4072E-4
5.2743E+2 -2.4362E-4   5.2423E-5 -6.1459E-4 -3.4924E-5 1.3824E-4 9.0529E-5 -1.0475E-4 -1.4547E-4
5.2793E+2 -2.5003E-4   2.5469E-5 -5.7709E-4 -3.3932E-5 1.1908E-4 8.5798E-5 -1.0312E-4 -1.4585E-4
5.2843E+2 -2.4362E-4  -4.1118E-6 -5.2748E-4 -3.5683E-5 1.0775E-4 8.5393E-5 -9.4012E-5 -1.3599E-4
5.2892E+2 -2.3050E-4  -4.2422E-5 -4.6295E-4 -3.2196E-5 8.3915E-5 7.9517E-5 -9.2118E-5 -1.1898E-4
5.2942E+2 -2.0517E-4  -6.9218E-5 -3.9033E-4 -2.1109E-5 6.1129E-5 6.7010E-5 -8.9122E-5 -1.0971E-4
5.2992E+2 -1.8343E-4  -1.0652E-4 -3.1069E-4 -1.3856E-5 4.2010E-5 5.4328E-5 -7.3998E-5 -1.0194E-4
5.3042E+2 -1.5918E-4  -1.2644E-4 -2.2315E-4 -9.5413E-6 1.3134E-5 3.9310E-5 -5.7625E-5 -9.0728E-5
5.3091E+2 -1.2690E-4  -1.4545E-4 -1.3147E-4 -3.8355E-6 -1.9459E-5 2.9990E-5 -5.1644E-5 -7.2140E-5
5.3141E+2 -9.7347E-5  -1.7559E-4 -3.5198E-5 4.2896E-6 -3.9367E-5 1.9466E-5 -3.3738E-5 -5.2837E-5
5.3191E+2 -6.2533E-5  -1.9824E-4 5.9877E-5 1.6523E-5 -6.2196E-5 6.4804E-7 -7.2243E-6 -3.3406E-5
5.3241E+2 -2.5490E-5  -1.9654E-4 1.5040E-4 2.2520E-5 -8.9701E-5 -1.2459E-5 3.6367E-6 -1.2469E-5
5.3290E+2  7.1562E-6  -1.9877E-4 2.4544E-4 2.9121E-5 -1.0706E-4 -2.2159E-5 1.5295E-5 6.7060E-6
5.3340E+2  4.0039E-5  -2.0550E-4 3.3540E-4 4.3846E-5 -1.3044E-4 -3.1285E-5 3.4394E-5 2.7177E-5
5.3390E+2  7.4848E-5  -2.0139E-4 4.1230E-4 5.0756E-5 -1.4466E-4 -5.2598E-5 5.2409E-5 4.8727E-5
5.3440E+2  1.0759E-4  -1.9773E-4 4.7755E-4 5.7210E-5 -1.5417E-4 -6.3712E-5 7.0174E-5 7.0930E-5
5.3489E+2  1.3561E-4  -1.8622E-4 5.3864E-4 6.2972E-5 -1.5700E-4 -7.3539E-5 8.2350E-5 9.2197E-5
5.3539E+2  1.6584E-4  -1.7021E-4 5.8006E-4 5.8926E-5 -1.5375E-4 -7.3306E-5 9.1972E-5 1.0190E-4
5.3589E+2  1.8602E-4  -1.4995E-4 6.0884E-4 6.6280E-5 -1.5600E-4 -7.9058E-5 1.0343E-4 1.0956E-4
5.3639E+2  1.9501E-4  -1.1721E-4 6.2350E-4 6.4057E-5 -1.5319E-4 -8.4028E-5 1.0599E-4 1.2001E-4
5.3688E+2  2.0544E-4  -8.7318E-5 6.1991E-4 6.2292E-5 -1.3900E-4 -8.5760E-5 1.1136E-4 1.2740E-4
5.3738E+2  2.0226E-4  -5.6645E-5 5.9917E-4 6.5999E-5 -1.2593E-4 -8.4759E-5 1.1783E-4 1.2829E-4
5.3788E+2  2.1227E-4  -2.5996E-5 5.6626E-4 6.7440E-5 -1.0458E-4 -8.6399E-5 1.1176E-4 1.2686E-4
5.3838E+2  2.0590E-4   7.6847E-6 5.1898E-4 6.1349E-5 -9.0549E-5 -8.1332E-5 1.1273E-4 1.2338E-4
5.3887E+2  1.9431E-4   4.0932E-5 4.6642E-4 5.3831E-5 -7.1939E-5 -7.5361E-5 1.1597E-4 1.1533E-4
5.3937E+2  1.8217E-4   6.5378E-5 3.9636E-4 4.9995E-5 -4.8097E-5 -6.5616E-5 1.0494E-4 1.0793E-4
5.3987E+2  1.5791E-4   9.3493E-5 3.1240E-4 4.3942E-5 -2.3869E-5 -5.8233E-5 8.8105E-5 9.6321E-5
5.4037E+2  1.2837E-4   1.2390E-4 2.1875E-4 3.0694E-5 7.7450E-6 -4.6222E-5 7.8493E-5 8.1475E-5
5.4086E+2  1.0023E-4   1.4327E-4 1.3142E-4 2.1475E-5 2.9086E-5 -3.2369E-5 6.0229E-5 6.4936E-5
5.4136E+2  6.9453E-5   1.5089E-4 3.3791E-5 2.6368E-5 5.0060E-5 -1.9062E-5 4.2278E-5 4.6350E-5
5.4186E+2  3.8346E-5   1.6959E-4 -6.5719E-5 1.4964E-5 7.6245E-5 -4.2515E-6 2.5300E-5 2.8816E-5
5.4236E+2  6.1010E-6   1.9045E-4 -1.6204E-4 8.1211E-6 9.7718E-5 1.1565E-5 1.5906E-5 5.2623E-6
5.4285E+2 -3.5879E-5   1.9408E-4 -2.5888E-4 -5.7893E-6 1.2063E-4 2.4930E-5 -4.1996E-6 -1.1964E-5
5.4335E+2 -7.3631E-5   1.9854E-4 -3.4994E-4 -1.4715E-5 1.4094E-4 3.6008E-5 -2.2003E-5 -3.9572E-5
5.4385E+2 -1.0230E-4   1.9116E-4 -4.2689E-4 -1.7972E-5 1.5675E-4 4.7980E-5 -3.7812E-5 -5.7050E-5
5.4435E+2 -1.4042E-4   1.8120E-4 -4.9100E-4 -2.0870E-5 1.6998E-4 6.3082E-5 -4.9343E-5 -7.6557E-5
5.4485E+2 -1.6609E-4   1.7533E-4 -5.4275E-4 -2.8071E-5 1.7261E-4 7.0177E-5 -6.3177E-5 -1.0102E-4
5.4534E+2 -1.8810E-4   1.5592E-4 -5.8400E-4 -3.5772E-5 1.6979E-4 7.9549E-5 -7.7704E-5 -1.1438E-4
5.4584E+2 -2.0787E-4   1.3267E-4 -6.1700E-4 -3.9034E-5 1.7001E-4 8.4519E-5 -8.7690E-5 -1.2050E-4
5.4634E+2 -2.2763E-4   1.1138E-4 -6.3221E-4 -4.5175E-5 1.6944E-4 8.5028E-5 -9.5783E-5 -1.3657E-4
5.4684E+2 -2.4362E-4   8.4423E-5 -6.3297E-4 -4.3712E-5 1.5878E-4 8.6254E-5 -9.9445E-5 -1.4449E-4
5.4733E+2 -2.4229E-4   5.4388E-5 -6.1675E-4 -4.1971E-5 1.4533E-4 9.0046E-5 -1.0389E-4 -1.4423E-4
5.4783E+2 -2.4715E-4   2.1684E-5 -5.8194E-4 -4.2828E-5 1.3012E-4 9.1347E-5 -1.0432E-4 -1.4124E-4
5.4833E+2 -2.4030E-4  -8.0429E-6 -5.3227E-4 -4.1977E-5 1.0601E-4 8.2146E-5 -9.6237E-5 -1.3620E-4
5.4883E+2 -2.3137E-4  -4.1663E-5 -4.7420E-4 -3.3933E-5 8.8826E-5 7.0577E-5 -9.2297E-5 -1.3162E-4
5.4932E+2 -2.1619E-4  -6.6915E-5 -4.0798E-4 -3.0112E-5 6.7901E-5 6.3380E-5 -8.6510E-5 -1.2068E-4
5.4982E+2 -1.8917E-4  -1.0421E-4 -3.2616E-4 -2.0909E-5 4.1896E-5 5.7271E-5 -7.3465E-5 -1.0363E-4
5.5032E+2 -1.5828E-4  -1.3482E-4 -2.3841E-4 -1.2431E-5 1.1477E-5 4.5818E-5 -6.3338E-5 -8.5996E-5
5.5082E+2 -1.3314E-4  -1.4813E-4 -1.5540E-4 -5.2886E-6 -7.2279E-6 3.3654E-5 -5.2554E-5 -7.6720E-5
5.5131E+2 -9.8973E-5  -1.7762E-4 -5.6992E-5 -5.4978E-7 -2.7227E-5 2.1867E-5 -3.8497E-5 -6.4099E-5
5.5181E+2 -6.8355E-5  -1.8494E-4 4.1789E-5 1.0315E-5 -5.5769E-5 6.9259E-6 -1.9189E-5 -4.6292E-5
5.5231E+2 -3.2710E-5  -1.9218E-4 1.3578E-4 2.3422E-5 -8.1653E-5 -4.7724E-6 -1.4749E-6 -2.2327E-5
5.5281E+2  2.1607E-6  -2.0162E-4 2.2539E-4 3.0335E-5 -1.0500E-4 -2.1440E-5 1.1161E-5 2.7663E-6
5.5330E+2  3.4410E-5  -2.0434E-4 3.2004E-4 4.2008E-5 -1.1668E-4 -3.7233E-5 3.1416E-5 3.0079E-5
