!   i     Time         PT-Pr1         PT-Pr2         PT-Pr3         PT-Pr4         PT-Pr5         PT-Pr6         PT-Pr7         PT-Pr8
  0.000000e+000     5.9943e-006    -1.9489e-004     1.4693e-005     4.0162e-005     3.8576e-006     5.6891e-006     6.3184e-006     1.4352e-005
  1.250000e-004    -4.7384e-007    -2.0681e-004     5.1062e-005     3.3943e-005     6.5340e-008     2.8692e-006     2.9397e-006     9.8652e-006
  2.500000e-004    -6.9281e-006    -2.1808e-004     8.6949e-005     2.7792e-005    -3.6435e-006     5.4257e-008    -4.2450e-007     5.3972e-006
  3.750000e-004    -1.3327e-005    -2.2715e-004     1.2116e-004     2.1881e-005    -7.0657e-006    -2.7385e-006    -3.7369e-006     9.9782e-007
  5.000000e-004    -1.9668e-005    -2.3449e-004     1.5395e-004     1.6174e-005    -1.0250e-005    -5.5045e-006    -7.0033e-006    -3.3396e-006
  6.250000e-004    -2.5941e-005    -2.4022e-004     1.8533e-004     1.0671e-005    -1.3204e-005    -8.2369e-006    -1.0222e-005    -7.6118e-006
  7.500000e-004    -3.2137e-005    -2.4443e-004     2.1530e-004     5.3717e-006    -1.5933e-005    -1.0930e-005    -1.3391e-005    -1.1815e-005
  8.750000e-004    -3.8245e-005    -2.4724e-004     2.4387e-004     2.7616e-007    -1.8445e-005    -1.3576e-005    -1.6507e-005    -1.5946e-005
  1.000000e-003    -4.4257e-005    -2.4872e-004     2.7104e-004    -4.6156e-006    -2.0744e-005    -1.6172e-005    -1.9568e-005    -2.0001e-005
  1.125000e-003    -5.0161e-005    -2.4897e-004     2.9683e-004    -9.3033e-006    -2.2838e-005    -1.8710e-005    -2.2570e-005    -2.3976e-005
  1.250000e-003    -5.5950e-005    -2.4807e-004     3.2123e-004    -1.3787e-005    -2.4731e-005    -2.1185e-005    -2.5512e-005    -2.7865e-005
  1.375000e-003    -6.1613e-005    -2.4608e-004     3.4425e-004    -1.8066e-005    -2.6430e-005    -2.3593e-005    -2.8389e-005    -3.1667e-005
  1.500000e-003    -6.7141e-005    -2.4308e-004     3.6589e-004    -2.2140e-005    -2.7940e-005    -2.5929e-005    -3.1197e-005    -3.5375e-005
  1.625000e-003    -7.2524e-005    -2.3912e-004     3.8616e-004    -2.6010e-005    -2.9266e-005    -2.8188e-005    -3.3935e-005    -3.8986e-005
  1.750000e-003    -7.7755e-005    -2.3428e-004     4.0505e-004    -2.9674e-005    -3.0413e-005    -3.0366e-005    -3.6598e-005    -4.2495e-005
  1.875000e-003    -8.2823e-005    -2.2860e-004     4.2257e-004    -3.3133e-005    -3.1388e-005    -3.2459e-005    -3.9182e-005    -4.5899e-005
  2.000000e-003    -8.7722e-005    -2.2213e-004     4.3873e-004    -3.6386e-005    -3.2194e-005    -3.4463e-005    -4.1685e-005    -4.9193e-005
  2.125000e-003    -9.2442e-005    -2.1494e-004     4.5353e-004    -3.9434e-005    -3.2836e-005    -3.6375e-005    -4.4103e-005    -5.2373e-005
  2.250000e-003    -9.6976e-005    -2.0706e-004     4.6697e-004    -4.2277e-005    -3.3321e-005    -3.8191e-005    -4.6432e-005    -5.5436e-005
  2.375000e-003    -1.0132e-004    -1.9855e-004     4.7906e-004    -4.4914e-005    -3.3651e-005    -3.9908e-005    -4.8670e-005    -5.8376e-005
  2.500000e-003    -1.0546e-004    -1.8944e-004     4.8980e-004    -4.7347e-005    -3.3833e-005    -4.1524e-005    -5.0813e-005    -6.1191e-005
